#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051716	Cellular response to stimulus	42	6357	0.42	6.74e-12	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000228434,9606.ENSP00000233954,9606.ENSP00000244241,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000288167,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,CXCL6,CD69,IL1RL1,IL17C,GDF15,CHI3L1,CCL27,SELP,IL7,IL17RB,NCR1,VCAM1,CXCL3,CXCL5,IL15,CXCL8,ANGPT2,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,TYMP,IL15RA,IL32,IL18BP,CXCL17,CCL5,IRAK4,CCL15,LPL,IL19
GO:0050896	Response to stimulus	45	7835	0.36	1.29e-11	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000228434,9606.ENSP00000233954,9606.ENSP00000243924,9606.ENSP00000244241,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000288167,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,CXCL6,CD69,IL1RL1,PI3,IL17C,GDF15,CHI3L1,CCL27,SELP,IL7,IL17RB,NCR1,VCAM1,PTX3,CXCL3,CXCL5,IL15,CXCL8,ANGPT2,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,C1QA,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,TYMP,IL15RA,IL32,IL18BP,CXCL17,CCL5,IRAK4,CCL15,LPL,IL19
GO:0048584	Positive regulation of response to stimulus	27	2131	0.71	1.73e-11	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000402060,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,MIF,CCL13,IL1RL1,GDF15,CHI3L1,CCL27,SELP,IL7,IL15,FABP5,CXCL8,TNFRSF12A,IFNL1,XCL1,IRAK1,C1QA,HSPA1A,CCL7,CCL8,PVR,CXCL17,CCL5,IRAK4,CCL15,LPL,IL19
GO:0006935	Chemotaxis	16	516	1.1	3.65e-11	9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000259631,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000379038,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000484078	MIF,CCL13,CXCL6,CCL27,VCAM1,CXCL3,CXCL5,CXCL8,CXCL9,XCL1,CCL7,CCL8,TYMP,CXCL17,CCL5,CCL15
GO:0071356	Cellular response to tumor necrosis factor	11	175	1.4	3.06e-10	9606.ENSP00000225844,9606.ENSP00000255409,9606.ENSP00000294728,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000434717,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,CHI3L1,VCAM1,CXCL8,XCL1,CCL7,TNFRSF4,CCL8,IL18BP,CCL5,CCL15
GO:0048583	Regulation of response to stimulus	33	3931	0.53	3.42e-10	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000402060,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,CCL13,CXCL6,IL1RL1,GDF15,CHI3L1,CCL27,SELP,IL7,NCR1,IL15,FABP5,CXCL8,ANGPT2,TNFRSF12A,IFNL1,XCL1,IRAK1,C1QA,HSPA1A,CCL7,CCL8,SPP1,PVR,IL18BP,CXCL17,CCL5,IRAK4,CCL15,LPL,IL19
GO:0070555	Response to interleukin-1	10	125	1.51	3.71e-10	9606.ENSP00000225844,9606.ENSP00000255409,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078	CCL13,CHI3L1,CXCL8,XCL1,IRAK1,CCL7,CCL8,CCL5,IRAK4,CCL15
GO:0006959	Humoral immune response	12	268	1.26	1.05e-09	9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000243924,9606.ENSP00000259631,9606.ENSP00000263851,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000363773,9606.ENSP00000378118	CCL13,CXCL6,PI3,CCL27,IL7,CXCL3,CXCL5,CXCL8,CXCL9,XCL1,C1QA,CCL8
GO:0071347	Cellular response to interleukin-1	9	98	1.57	1.64e-09	9606.ENSP00000225844,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078	CCL13,CXCL8,XCL1,IRAK1,CCL7,CCL8,CCL5,IRAK4,CCL15
GO:0019730	Antimicrobial humoral response	10	149	1.43	1.76e-09	9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000243924,9606.ENSP00000259631,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000378118	CCL13,CXCL6,PI3,CCL27,CXCL3,CXCL5,CXCL8,CXCL9,XCL1,CCL8
GO:0048518	Positive regulation of biological process	39	6207	0.4	1.98e-09	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000380421,9606.ENSP00000402060,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,IL1RL1,GDF15,CHI3L1,CCL27,SELP,IL7,VCAM1,PTX3,CXCL5,IL15,FABP5,CXCL8,ANGPT2,TNFRSF12A,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,C1QA,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,IL15RA,PVR,IL32,CXCL17,CCL5,IRAK4,CCL15,LPL,IL19
GO:0001819	Positive regulation of cytokine production	14	482	1.07	3.14e-09	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000497642	CD74,MIF,IL1RL1,CHI3L1,IL7,IL15,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,IL32,CXCL17,LPL
GO:0048522	Positive regulation of cellular process	37	5584	0.43	3.51e-09	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000380421,9606.ENSP00000402060,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,IL1RL1,GDF15,CHI3L1,CCL27,SELP,IL7,VCAM1,PTX3,CXCL5,IL15,FABP5,CXCL8,TNFRSF12A,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,C1QA,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,IL15RA,PVR,CXCL17,CCL5,IRAK4,CCL15,LPL,IL19
GO:0061844	Antimicrobial humoral immune response mediated by antimicrobial peptide	9	113	1.51	4.89e-09	9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000259631,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000378118	CCL13,CXCL6,CCL27,CXCL3,CXCL5,CXCL8,CXCL9,XCL1,CCL8
GO:0001817	Regulation of cytokine production	16	739	0.94	5.42e-09	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000497642	CD74,CEACAM1,MIF,CXCL6,IL1RL1,CHI3L1,IL7,IL15,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,IL32,CXCL17,LPL
GO:0010647	Positive regulation of cell communication	22	1693	0.72	5.69e-09	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000297258,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,MIF,RETN,CCL13,GDF15,CHI3L1,SELP,IL7,FABP5,TNFRSF12A,IFNL1,XCL1,IRAK1,HSPA1A,CCL7,CCL8,SPP1,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0023056	Positive regulation of signaling	22	1698	0.72	5.92e-09	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000297258,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,MIF,RETN,CCL13,GDF15,CHI3L1,SELP,IL7,FABP5,TNFRSF12A,IFNL1,XCL1,IRAK1,HSPA1A,CCL7,CCL8,SPP1,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0016477	Cell migration	17	903	0.88	8.83e-09	9606.ENSP00000161559,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078	CEACAM1,CCL13,CXCL6,CCL27,SELP,VCAM1,CXCL3,CXCL5,CXCL8,CXCL9,XCL1,CCL7,CCL8,CXCL17,CCL5,IRAK4,CCL15
GO:0050865	Regulation of cell activation	15	658	0.96	1.23e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412,9606.ENSP00000478699	CD74,CEACAM1,MIF,IL1RL1,SELP,IL7,VCAM1,IL15,IFNL1,XCL1,CD40LG,TNFRSF4,IL15RA,CCL5,TNFRSF9
GO:0070663	Regulation of leukocyte proliferation	11	271	1.21	2.02e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000478699	CD74,MIF,IL7,VCAM1,IL15,XCL1,CD40LG,TNFRSF4,CCL8,CCL5,TNFRSF9
GO:0032101	Regulation of response to external stimulus	17	964	0.85	2.29e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000259631,9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378517,9606.ENSP00000402060,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CD74,CEACAM1,MIF,CXCL6,IL1RL1,CCL27,NCR1,IL15,CXCL8,ANGPT2,XCL1,CCL7,SPP1,PVR,CXCL17,CCL5,LPL
GO:0050671	Positive regulation of lymphocyte proliferation	9	147	1.39	3.89e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000474412	CD74,MIF,IL7,VCAM1,IL15,XCL1,CD40LG,TNFRSF4,CCL5
GO:0070374	Positive regulation of ERK1 and ERK2 cascade	10	213	1.28	3.96e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000255409,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000484078	CD74,MIF,CCL13,CHI3L1,XCL1,CCL7,CCL8,CXCL17,CCL5,CCL15
GO:0051240	Positive regulation of multicellular organismal process	20	1505	0.73	4.09e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000233954,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000380421,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000497642	CD74,MIF,RETN,IL1RL1,CHI3L1,IL7,IL15,FABP5,CXCL8,ANGPT2,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,SPP1,IL15RA,IL32,CXCL17,LPL
GO:0002694	Regulation of leukocyte activation	14	601	0.97	4.29e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412,9606.ENSP00000478699	CD74,CEACAM1,MIF,IL1RL1,IL7,VCAM1,IL15,IFNL1,XCL1,CD40LG,TNFRSF4,IL15RA,CCL5,TNFRSF9
GO:0002687	Positive regulation of leukocyte migration	9	151	1.38	4.51e-08	9606.ENSP00000009530,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412	CD74,CCL27,SELP,CXCL8,XCL1,CCL7,CCL8,CXCL17,CCL5
GO:0009967	Positive regulation of signal transduction	20	1525	0.72	4.84e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000297258,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,MIF,CCL13,GDF15,CHI3L1,SELP,IL7,FABP5,TNFRSF12A,IFNL1,XCL1,IRAK1,HSPA1A,CCL7,CCL8,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0070372	Regulation of ERK1 and ERK2 cascade	11	299	1.17	4.84e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000255409,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000484078	CD74,CEACAM1,MIF,CCL13,CHI3L1,XCL1,CCL7,CCL8,CXCL17,CCL5,CCL15
GO:0050789	Regulation of biological process	48	11655	0.22	5.66e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000243924,9606.ENSP00000244241,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000288167,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000402060,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000478699,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,CXCL6,IL1RL1,PI3,IL17C,GDF15,CHI3L1,CCL27,SELP,IL7,IL17RB,NCR1,VCAM1,PTX3,CXCL3,CXCL5,IL15,FABP5,CXCL8,ANGPT2,TNFRSF12A,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,C1QA,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,TYMP,IL15RA,PVR,IL32,IL18BP,CXCL17,CCL5,TNFRSF9,IRAK4,CCL15,LPL,IL19
GO:0050867	Positive regulation of cell activation	12	401	1.08	6.23e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412	CD74,MIF,IL1RL1,SELP,IL7,VCAM1,IL15,XCL1,CD40LG,TNFRSF4,IL15RA,CCL5
GO:0051249	Regulation of lymphocyte activation	13	508	1.01	6.39e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412,9606.ENSP00000478699	CD74,CEACAM1,MIF,IL7,VCAM1,IL15,IFNL1,XCL1,CD40LG,TNFRSF4,IL15RA,CCL5,TNFRSF9
GO:0002685	Regulation of leukocyte migration	10	231	1.24	7.27e-08	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412	CD74,MIF,CCL27,SELP,CXCL8,XCL1,CCL7,CCL8,CXCL17,CCL5
GO:0050794	Regulation of cellular process	47	11025	0.23	7.75e-08	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000244241,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000288167,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000402060,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000478699,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,CXCL6,IL1RL1,IL17C,GDF15,CHI3L1,CCL27,SELP,IL7,IL17RB,NCR1,VCAM1,PTX3,CXCL3,CXCL5,IL15,FABP5,CXCL8,ANGPT2,TNFRSF12A,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,C1QA,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,TYMP,IL15RA,PVR,IL32,IL18BP,CXCL17,CCL5,TNFRSF9,IRAK4,CCL15,LPL,IL19
GO:0050670	Regulation of lymphocyte proliferation	10	242	1.22	1.06e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000474412,9606.ENSP00000478699	CD74,MIF,IL7,VCAM1,IL15,XCL1,CD40LG,TNFRSF4,CCL5,TNFRSF9
GO:0031640	Killing of cells of another organism	7	71	1.6	1.74e-07	9606.ENSP00000225844,9606.ENSP00000259631,9606.ENSP00000296026,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000378118	CCL13,CCL27,CXCL3,CXCL8,CXCL9,XCL1,CCL8
GO:0051239	Regulation of multicellular organismal process	25	2749	0.56	1.81e-07	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CXCL6,IL1RL1,GDF15,CHI3L1,IL7,IL15,FABP5,CXCL8,ANGPT2,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,SPP1,TYMP,IL15RA,IL32,CXCL17,LPL,IL19
GO:0032103	Positive regulation of response to external stimulus	12	453	1.03	2.10e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000259631,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000402060,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CD74,MIF,IL1RL1,CCL27,IL15,CXCL8,XCL1,CCL7,PVR,CXCL17,CCL5,LPL
